Round,Price 1,Quantity 1,Profit 1,Price 2,Quantity 2,Profit 2
70,7.5,630.0000000006299,3465.0000000034647,7.3,690.0000000006902,3657.000000003658
71,7.4,700.0000000007001,3780.0000000037808,7.8,580.00000000058,3364.000000003364
72,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
73,7.8,570.00000000057,3306.000000003306,7.3,720.0000000007202,3816.000000003817
74,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
75,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
76,7.5,640.00000000064,3520.0000000035197,7.4,670.0000000006702,3618.0000000036193
77,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
78,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
79,7.2,710.0000000007101,3692.0000000036925,7.5,620.0000000006199,3410.0000000034097
80,7.2,720.0000000007201,3744.0000000037444,7.6,600.0000000006,3360.00000000336
81,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
82,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
83,7.5,640.00000000064,3520.0000000035197,7.4,670.0000000006702,3618.0000000036193
84,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
85,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
86,7.2,720.0000000007201,3744.0000000037444,7.6,600.0000000006,3360.00000000336
87,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
88,7.5,640.00000000064,3520.0000000035197,7.4,670.0000000006702,3618.0000000036193
89,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
90,7.9,560.0000000005599,3304.0000000033037,7.4,710.0000000007101,3834.000000003835
91,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
92,7.6,620.00000000062,3472.000000003472,7.4,680.0000000006801,3672.0000000036725
93,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
94,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
95,7.8,590.0000000005901,3422.000000003423,7.5,680.00000000068,3740.00000000374
96,7.9,570.00000000057,3363.0000000033633,7.5,690.0000000006901,3795.0000000037953
97,7.4,690.0000000006901,3726.0000000037267,7.7,600.0000000005999,3420.0000000034197
98,7.3,690.0000000006902,3657.000000003658,7.5,630.0000000006299,3465.0000000034647
99,7.5,630.0000000006299,3465.0000000034647,7.3,690.0000000006902,3657.000000003658
100,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
101,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
102,7.7,600.0000000005999,3420.0000000034197,7.4,690.0000000006901,3726.0000000037267
103,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
104,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
105,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
106,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
107,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
108,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
109,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
110,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
111,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
112,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
113,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
114,7.6,620.00000000062,3472.000000003472,7.4,680.0000000006801,3672.0000000036725
115,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
116,7.6,620.00000000062,3472.000000003472,7.4,680.0000000006801,3672.0000000036725
117,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
118,7.6,660.0000000006601,3696.000000003696,7.8,600.0000000006,3480.00000000348
119,7.9,590.00000000059,3481.0000000034815,7.7,650.0000000006501,3705.0000000037053
120,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
121,7.9,590.00000000059,3481.0000000034815,7.7,650.0000000006501,3705.0000000037053
122,7.8,630.0000000006302,3654.000000003655,7.9,600.0000000005999,3540.0000000035398
123,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
124,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
125,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
126,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
127,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
128,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
129,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
130,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
131,7.6,660.0000000006601,3696.000000003696,7.8,600.0000000006,3480.00000000348
132,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
133,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
134,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
135,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
136,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
137,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
138,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
139,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
140,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
141,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
142,7.9,590.00000000059,3481.0000000034815,7.7,650.0000000006501,3705.0000000037053
143,7.9,580.0000000005799,3422.0000000034215,7.6,670.0000000006702,3752.0000000037526
144,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
145,7.8,610.0000000006102,3538.000000003539,7.7,640.00000000064,3648.000000003648
146,7.8,630.0000000006302,3654.000000003655,7.9,600.0000000005999,3540.0000000035398
147,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
148,7.8,590.0000000005901,3422.000000003423,7.5,680.00000000068,3740.00000000374
149,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
150,7.8,610.0000000006102,3538.000000003539,7.7,640.00000000064,3648.000000003648
151,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
152,7.6,660.0000000006601,3696.000000003696,7.8,600.0000000006,3480.00000000348
153,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
154,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
155,7.6,660.0000000006601,3696.000000003696,7.8,600.0000000006,3480.00000000348
156,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
157,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
158,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
159,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
160,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
161,7.8,610.0000000006102,3538.000000003539,7.7,640.00000000064,3648.000000003648
162,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
163,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
164,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
165,7.6,670.0000000006702,3752.0000000037526,7.9,580.0000000005799,3422.0000000034215
166,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
167,7.9,610.00000000061,3599.0000000035993,7.9,610.00000000061,3599.0000000035993
168,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
169,7.9,580.0000000005799,3422.0000000034215,7.6,670.0000000006702,3752.0000000037526
170,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
171,7.8,610.0000000006102,3538.000000003539,7.7,640.00000000064,3648.000000003648
172,7.7,650.0000000006501,3705.0000000037053,7.9,590.00000000059,3481.0000000034815
173,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
174,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
175,7.8,590.0000000005901,3422.000000003423,7.5,680.00000000068,3740.00000000374
176,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
177,7.9,600.0000000005999,3540.0000000035398,7.8,630.0000000006302,3654.000000003655
178,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
179,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
180,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
181,7.6,660.0000000006601,3696.000000003696,7.8,600.0000000006,3480.00000000348
182,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
183,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
184,7.4,690.0000000006901,3726.0000000037267,7.7,600.0000000005999,3420.0000000034197
185,7.4,690.0000000006901,3726.0000000037267,7.7,600.0000000005999,3420.0000000034197
186,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
187,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
188,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
189,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
190,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
191,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
192,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
193,7.9,570.00000000057,3363.0000000033633,7.5,690.0000000006901,3795.0000000037953
194,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
195,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
196,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
197,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
198,7.9,610.00000000061,3599.0000000035993,7.9,610.00000000061,3599.0000000035993
199,7.4,680.0000000006801,3672.0000000036725,7.6,620.00000000062,3472.000000003472
200,7.8,590.0000000005901,3422.000000003423,7.5,680.00000000068,3740.00000000374
201,7.9,590.00000000059,3481.0000000034815,7.7,650.0000000006501,3705.0000000037053
202,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
203,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
204,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
205,7.8,590.0000000005901,3422.000000003423,7.5,680.00000000068,3740.00000000374
206,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
207,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
208,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
209,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
210,7.6,660.0000000006601,3696.000000003696,7.8,600.0000000006,3480.00000000348
211,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
212,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
213,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
214,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
215,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
216,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
217,7.4,660.0000000006601,3564.0000000035648,7.4,660.0000000006601,3564.0000000035648
218,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
219,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
220,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
221,8.0,570.0000000005701,3420.0000000034206,7.7,660.00000000066,3762.0000000037617
222,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
223,7.5,690.0000000006901,3795.0000000037953,7.9,570.00000000057,3363.0000000033633
224,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
225,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
226,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
227,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
228,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
229,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
230,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
231,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
232,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
233,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
234,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
235,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
236,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
237,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
238,7.4,680.0000000006801,3672.0000000036725,7.6,620.00000000062,3472.000000003472
239,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
240,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
241,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
242,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
243,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
244,7.9,610.00000000061,3599.0000000035993,7.9,610.00000000061,3599.0000000035993
245,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
246,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
247,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
248,7.5,690.0000000006901,3795.0000000037953,7.9,570.00000000057,3363.0000000033633
249,7.8,630.0000000006302,3654.000000003655,7.9,600.0000000005999,3540.0000000035398
250,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
251,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
252,7.7,640.00000000064,3648.000000003648,7.8,610.0000000006102,3538.000000003539
253,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
254,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
255,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
256,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
257,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
258,7.7,610.00000000061,3477.0000000034775,7.5,670.0000000006701,3685.0000000036853
259,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
260,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
261,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
262,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
263,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
264,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
265,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
266,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
267,7.4,690.0000000006901,3726.0000000037267,7.7,600.0000000005999,3420.0000000034197
268,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
269,7.6,630.0000000006302,3528.000000003529,7.5,660.00000000066,3630.00000000363
270,7.5,650.0000000006501,3575.000000003575,7.5,650.0000000006501,3575.000000003575
271,7.6,670.0000000006702,3752.0000000037526,7.9,580.0000000005799,3422.0000000034215
272,7.9,570.00000000057,3363.0000000033633,7.5,690.0000000006901,3795.0000000037953
273,7.8,600.0000000006,3480.00000000348,7.6,660.0000000006601,3696.000000003696
274,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
275,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
276,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
277,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
278,7.4,700.0000000007001,3780.0000000037808,7.8,580.00000000058,3364.000000003364
279,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
280,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
281,7.4,695.0000000006951,3753.0000000037535,7.75,590.00000000059,3392.500000003393
282,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
283,7.8,625.000000000625,3625.0000000036252,7.85,610.0000000006102,3568.5000000035693
284,7.5,685.000000000685,3767.500000003767,7.85,580.0000000005801,3393.000000003394
285,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
286,7.5,685.000000000685,3767.500000003767,7.85,580.0000000005801,3393.000000003394
287,7.5,675.000000000675,3712.500000003712,7.75,600.0000000006,3450.00000000345
288,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
289,7.7,645.000000000645,3676.500000003676,7.85,600.0000000006002,3510.0000000035106
290,7.8,610.0000000006102,3538.000000003539,7.7,640.00000000064,3648.000000003648
291,7.5,685.000000000685,3767.500000003767,7.85,580.0000000005801,3393.000000003394
292,7.6,645.0000000006452,3612.0000000036125,7.65,630.0000000006299,3559.5000000035593
293,7.5,665.0000000006651,3657.500000003658,7.65,620.0000000006199,3503.000000003503
294,7.9,595.000000000595,3510.500000003511,7.75,640.0000000006401,3680.0000000036803
295,7.8,615.000000000615,3567.000000003567,7.75,630.00000000063,3622.500000003623
296,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
297,7.6,665.0000000006651,3724.000000003724,7.85,590.0000000005901,3451.500000003452
298,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
299,7.6,645.0000000006452,3612.0000000036125,7.65,630.0000000006299,3559.5000000035593
300,7.6,645.0000000006452,3612.0000000036125,7.65,630.0000000006299,3559.5000000035593
301,7.8,620.00000000062,3596.000000003596,7.8,620.00000000062,3596.000000003596
302,7.7,635.0000000006349,3619.5000000036193,7.75,620.00000000062,3565.000000003565
303,7.7,625.000000000625,3562.500000003563,7.65,640.00000000064,3616.0000000036157
304,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
305,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
306,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
307,7.6,640.0000000006401,3584.000000003584,7.6,640.0000000006401,3584.000000003584
308,7.6,645.0000000006452,3612.0000000036125,7.65,630.0000000006299,3559.5000000035593
309,7.5,680.00000000068,3740.00000000374,7.8,590.0000000005901,3422.000000003423
310,7.4,670.0000000006702,3618.0000000036193,7.5,640.00000000064,3520.0000000035197
311,7.7,630.00000000063,3591.0000000035916,7.7,630.00000000063,3591.0000000035916
312,7.5,670.0000000006701,3685.0000000036853,7.7,610.00000000061,3477.0000000034775
313,7.5,655.000000000655,3602.500000003602,7.55,640.0000000006401,3552.000000003552
314,7.5,665.0000000006651,3657.500000003658,7.65,620.0000000006199,3503.000000003503
315,7.5,665.0000000006651,3657.500000003658,7.65,620.0000000006199,3503.000000003503
316,7.5,660.00000000066,3630.00000000363,7.6,630.0000000006302,3528.000000003529
317,7.5,655.000000000655,3602.500000003602,7.55,640.0000000006401,3552.000000003552
318,7.5,655.000000000655,3602.500000003602,7.55,640.0000000006401,3552.000000003552
319,7.5,685.000000000685,3767.500000003767,7.85,580.0000000005801,3393.000000003394
320,7.75,610.00000000061,3507.500000003508,7.6,655.0000000006551,3668.000000003668
321,7.6,650.0000000006502,3640.0000000036407,7.7,620.0000000006199,3534.000000003534
322,7.8,605.0000000006052,3509.0000000035097,7.65,650.00000000065,3672.5000000036725
323,7.65,645.000000000645,3644.2500000036443,7.75,615.000000000615,3536.2500000035366
324,7.85,595.0000000005952,3480.7500000034815,7.65,655.0000000006548,3700.7500000037003
325,7.65,635.0000000006349,3587.7500000035875,7.65,635.0000000006349,3587.7500000035875
326,7.85,580.0000000005801,3393.000000003394,7.5,685.000000000685,3767.500000003767
327,7.7,615.000000000615,3505.5000000035056,7.55,660.0000000006601,3663.0000000036634
328,7.7,620.0000000006199,3534.000000003534,7.6,650.0000000006502,3640.0000000036407
329,7.55,640.0000000006401,3552.000000003552,7.5,655.000000000655,3602.500000003602
330,7.65,635.0000000006349,3587.7500000035875,7.65,635.0000000006349,3587.7500000035875
