Round,FirmID,Price,Quantity,Profit
57,1,7.6,630.0000000006302,3528.000000003529
57,2,7.5,660.00000000066,3630.00000000363
58,1,7.5,620.0000000006199,3410.0000000034097
58,2,7.2,710.0000000007101,3692.0000000036925
59,1,7.5,660.00000000066,3630.00000000363
59,2,7.6,630.0000000006302,3528.000000003529
60,1,7.4,660.0000000006601,3564.0000000035648
60,2,7.4,660.0000000006601,3564.0000000035648
61,1,7.6,600.0000000006,3360.00000000336
61,2,7.2,720.0000000007201,3744.0000000037444
62,1,7.7,600.0000000005999,3420.0000000034197
62,2,7.4,690.0000000006901,3726.0000000037267
63,1,7.7,580.0000000005799,3306.0000000033056
63,2,7.2,730.0000000007301,3796.0000000037967
64,1,7.4,670.0000000006702,3618.0000000036193
64,2,7.5,640.00000000064,3520.0000000035197
65,1,7.6,620.00000000062,3472.000000003472
65,2,7.4,680.0000000006801,3672.0000000036725
66,1,7.5,650.0000000006501,3575.000000003575
66,2,7.5,650.0000000006501,3575.000000003575
67,1,7.5,650.0000000006501,3575.000000003575
67,2,7.5,650.0000000006501,3575.000000003575
68,1,7.3,710.0000000007102,3763.000000003764
68,2,7.7,590.0000000005899,3363.000000003363
69,1,7.3,680.0000000006802,3604.000000003605
69,2,7.4,650.0000000006501,3510.0000000035106
70,1,7.5,630.0000000006299,3465.0000000034647
70,2,7.3,690.0000000006902,3657.000000003658
71,1,7.4,700.0000000007001,3780.0000000037808
71,2,7.8,580.00000000058,3364.000000003364
72,1,7.5,660.00000000066,3630.00000000363
72,2,7.6,630.0000000006302,3528.000000003529
73,1,7.8,570.00000000057,3306.000000003306
73,2,7.3,720.0000000007202,3816.000000003817
74,1,7.4,670.0000000006702,3618.0000000036193
74,2,7.5,640.00000000064,3520.0000000035197
75,1,7.5,650.0000000006501,3575.000000003575
75,2,7.5,650.0000000006501,3575.000000003575
76,1,7.5,640.00000000064,3520.0000000035197
76,2,7.4,670.0000000006702,3618.0000000036193
77,1,7.5,650.0000000006501,3575.000000003575
77,2,7.5,650.0000000006501,3575.000000003575
78,1,7.5,650.0000000006501,3575.000000003575
78,2,7.5,650.0000000006501,3575.000000003575
79,1,7.2,710.0000000007101,3692.0000000036925
79,2,7.5,620.0000000006199,3410.0000000034097
80,1,7.2,720.0000000007201,3744.0000000037444
80,2,7.6,600.0000000006,3360.00000000336
81,1,7.4,670.0000000006702,3618.0000000036193
81,2,7.5,640.00000000064,3520.0000000035197
82,1,7.6,630.0000000006302,3528.000000003529
82,2,7.5,660.00000000066,3630.00000000363
83,1,7.5,640.00000000064,3520.0000000035197
83,2,7.4,670.0000000006702,3618.0000000036193
84,1,7.7,620.0000000006199,3534.000000003534
84,2,7.6,650.0000000006502,3640.0000000036407
85,1,7.4,670.0000000006702,3618.0000000036193
85,2,7.5,640.00000000064,3520.0000000035197
86,1,7.2,720.0000000007201,3744.0000000037444
86,2,7.6,600.0000000006,3360.00000000336
87,1,7.6,640.0000000006401,3584.000000003584
87,2,7.6,640.0000000006401,3584.000000003584
88,1,7.5,640.00000000064,3520.0000000035197
88,2,7.4,670.0000000006702,3618.0000000036193
89,1,7.7,630.00000000063,3591.0000000035916
89,2,7.7,630.00000000063,3591.0000000035916
90,1,7.9,560.0000000005599,3304.0000000033037
90,2,7.4,710.0000000007101,3834.000000003835
91,1,7.5,660.00000000066,3630.00000000363
91,2,7.6,630.0000000006302,3528.000000003529
92,1,7.6,620.00000000062,3472.000000003472
92,2,7.4,680.0000000006801,3672.0000000036725
93,1,7.6,630.0000000006302,3528.000000003529
93,2,7.5,660.00000000066,3630.00000000363
94,1,7.8,620.00000000062,3596.000000003596
94,2,7.8,620.00000000062,3596.000000003596
95,1,7.8,590.0000000005901,3422.000000003423
95,2,7.5,680.00000000068,3740.00000000374
96,1,7.9,570.00000000057,3363.0000000033633
96,2,7.5,690.0000000006901,3795.0000000037953
97,1,7.4,690.0000000006901,3726.0000000037267
97,2,7.7,600.0000000005999,3420.0000000034197
98,1,7.3,690.0000000006902,3657.000000003658
98,2,7.5,630.0000000006299,3465.0000000034647
99,1,7.5,630.0000000006299,3465.0000000034647
99,2,7.3,690.0000000006902,3657.000000003658
100,1,7.5,650.0000000006501,3575.000000003575
100,2,7.5,650.0000000006501,3575.000000003575
101,1,7.8,600.0000000006,3480.00000000348
101,2,7.6,660.0000000006601,3696.000000003696
102,1,7.7,600.0000000005999,3420.0000000034197
102,2,7.4,690.0000000006901,3726.0000000037267
103,1,7.6,630.0000000006302,3528.000000003529
103,2,7.5,660.00000000066,3630.00000000363
104,1,7.6,630.0000000006302,3528.000000003529
104,2,7.5,660.00000000066,3630.00000000363
105,1,7.7,620.0000000006199,3534.000000003534
105,2,7.6,650.0000000006502,3640.0000000036407
106,1,7.7,610.00000000061,3477.0000000034775
106,2,7.5,670.0000000006701,3685.0000000036853
107,1,7.6,630.0000000006302,3528.000000003529
107,2,7.5,660.00000000066,3630.00000000363
108,1,7.7,640.00000000064,3648.000000003648
108,2,7.8,610.0000000006102,3538.000000003539
109,1,7.6,630.0000000006302,3528.000000003529
109,2,7.5,660.00000000066,3630.00000000363
110,1,7.7,630.00000000063,3591.0000000035916
110,2,7.7,630.00000000063,3591.0000000035916
111,1,7.7,620.0000000006199,3534.000000003534
111,2,7.6,650.0000000006502,3640.0000000036407
112,1,7.7,630.00000000063,3591.0000000035916
112,2,7.7,630.00000000063,3591.0000000035916
113,1,7.5,660.00000000066,3630.00000000363
113,2,7.6,630.0000000006302,3528.000000003529
114,1,7.6,620.00000000062,3472.000000003472
114,2,7.4,680.0000000006801,3672.0000000036725
115,1,7.5,660.00000000066,3630.00000000363
115,2,7.6,630.0000000006302,3528.000000003529
116,1,7.6,620.00000000062,3472.000000003472
116,2,7.4,680.0000000006801,3672.0000000036725
117,1,7.6,650.0000000006502,3640.0000000036407
117,2,7.7,620.0000000006199,3534.000000003534
118,1,7.6,660.0000000006601,3696.000000003696
118,2,7.8,600.0000000006,3480.00000000348
119,1,7.9,590.00000000059,3481.0000000034815
119,2,7.7,650.0000000006501,3705.0000000037053
120,1,7.8,600.0000000006,3480.00000000348
120,2,7.6,660.0000000006601,3696.000000003696
121,1,7.9,590.00000000059,3481.0000000034815
121,2,7.7,650.0000000006501,3705.0000000037053
122,1,7.8,630.0000000006302,3654.000000003655
122,2,7.9,600.0000000005999,3540.0000000035398
123,1,7.8,620.00000000062,3596.000000003596
123,2,7.8,620.00000000062,3596.000000003596
124,1,7.8,620.00000000062,3596.000000003596
124,2,7.8,620.00000000062,3596.000000003596
125,1,7.7,630.00000000063,3591.0000000035916
125,2,7.7,630.00000000063,3591.0000000035916
126,1,7.7,610.00000000061,3477.0000000034775
126,2,7.5,670.0000000006701,3685.0000000036853
127,1,7.5,650.0000000006501,3575.000000003575
127,2,7.5,650.0000000006501,3575.000000003575
128,1,7.6,630.0000000006302,3528.000000003529
128,2,7.5,660.00000000066,3630.00000000363
129,1,7.8,620.00000000062,3596.000000003596
129,2,7.8,620.00000000062,3596.000000003596
130,1,7.7,640.00000000064,3648.000000003648
130,2,7.8,610.0000000006102,3538.000000003539
131,1,7.6,660.0000000006601,3696.000000003696
131,2,7.8,600.0000000006,3480.00000000348
132,1,7.7,610.00000000061,3477.0000000034775
132,2,7.5,670.0000000006701,3685.0000000036853
133,1,7.5,670.0000000006701,3685.0000000036853
133,2,7.7,610.00000000061,3477.0000000034775
134,1,7.5,660.00000000066,3630.00000000363
134,2,7.6,630.0000000006302,3528.000000003529
135,1,7.5,650.0000000006501,3575.000000003575
135,2,7.5,650.0000000006501,3575.000000003575
136,1,7.6,640.0000000006401,3584.000000003584
136,2,7.6,640.0000000006401,3584.000000003584
137,1,7.5,660.00000000066,3630.00000000363
137,2,7.6,630.0000000006302,3528.000000003529
138,1,7.5,660.00000000066,3630.00000000363
138,2,7.6,630.0000000006302,3528.000000003529
139,1,7.6,640.0000000006401,3584.000000003584
139,2,7.6,640.0000000006401,3584.000000003584
140,1,7.5,670.0000000006701,3685.0000000036853
140,2,7.7,610.00000000061,3477.0000000034775
141,1,7.7,640.00000000064,3648.000000003648
141,2,7.8,610.0000000006102,3538.000000003539
142,1,7.9,590.00000000059,3481.0000000034815
142,2,7.7,650.0000000006501,3705.0000000037053
143,1,7.9,580.0000000005799,3422.0000000034215
143,2,7.6,670.0000000006702,3752.0000000037526
144,1,7.6,640.0000000006401,3584.000000003584
144,2,7.6,640.0000000006401,3584.000000003584
145,1,7.8,610.0000000006102,3538.000000003539
145,2,7.7,640.00000000064,3648.000000003648
146,1,7.8,630.0000000006302,3654.000000003655
146,2,7.9,600.0000000005999,3540.0000000035398
147,1,7.7,620.0000000006199,3534.000000003534
147,2,7.6,650.0000000006502,3640.0000000036407
148,1,7.8,590.0000000005901,3422.000000003423
148,2,7.5,680.00000000068,3740.00000000374
149,1,7.5,650.0000000006501,3575.000000003575
149,2,7.5,650.0000000006501,3575.000000003575
150,1,7.8,610.0000000006102,3538.000000003539
150,2,7.7,640.00000000064,3648.000000003648
151,1,7.7,610.00000000061,3477.0000000034775
151,2,7.5,670.0000000006701,3685.0000000036853
152,1,7.6,660.0000000006601,3696.000000003696
152,2,7.8,600.0000000006,3480.00000000348
153,1,7.8,620.00000000062,3596.000000003596
153,2,7.8,620.00000000062,3596.000000003596
154,1,7.7,630.00000000063,3591.0000000035916
154,2,7.7,630.00000000063,3591.0000000035916
155,1,7.6,660.0000000006601,3696.000000003696
155,2,7.8,600.0000000006,3480.00000000348
156,1,7.7,610.00000000061,3477.0000000034775
156,2,7.5,670.0000000006701,3685.0000000036853
157,1,7.6,630.0000000006302,3528.000000003529
157,2,7.5,660.00000000066,3630.00000000363
158,1,7.7,630.00000000063,3591.0000000035916
158,2,7.7,630.00000000063,3591.0000000035916
159,1,7.5,660.00000000066,3630.00000000363
159,2,7.6,630.0000000006302,3528.000000003529
160,1,7.6,640.0000000006401,3584.000000003584
160,2,7.6,640.0000000006401,3584.000000003584
161,1,7.8,610.0000000006102,3538.000000003539
161,2,7.7,640.00000000064,3648.000000003648
162,1,7.7,640.00000000064,3648.000000003648
162,2,7.8,610.0000000006102,3538.000000003539
163,1,7.5,670.0000000006701,3685.0000000036853
163,2,7.7,610.00000000061,3477.0000000034775
164,1,7.7,640.00000000064,3648.000000003648
164,2,7.8,610.0000000006102,3538.000000003539
165,1,7.6,670.0000000006702,3752.0000000037526
165,2,7.9,580.0000000005799,3422.0000000034215
166,1,7.5,660.00000000066,3630.00000000363
166,2,7.6,630.0000000006302,3528.000000003529
167,1,7.9,610.00000000061,3599.0000000035993
167,2,7.9,610.00000000061,3599.0000000035993
168,1,7.7,640.00000000064,3648.000000003648
168,2,7.8,610.0000000006102,3538.000000003539
169,1,7.9,580.0000000005799,3422.0000000034215
169,2,7.6,670.0000000006702,3752.0000000037526
170,1,7.5,650.0000000006501,3575.000000003575
170,2,7.5,650.0000000006501,3575.000000003575
171,1,7.8,610.0000000006102,3538.000000003539
171,2,7.7,640.00000000064,3648.000000003648
172,1,7.7,650.0000000006501,3705.0000000037053
172,2,7.9,590.00000000059,3481.0000000034815
173,1,7.5,670.0000000006701,3685.0000000036853
173,2,7.7,610.00000000061,3477.0000000034775
174,1,7.8,620.00000000062,3596.000000003596
174,2,7.8,620.00000000062,3596.000000003596
175,1,7.8,590.0000000005901,3422.000000003423
175,2,7.5,680.00000000068,3740.00000000374
176,1,7.8,620.00000000062,3596.000000003596
176,2,7.8,620.00000000062,3596.000000003596
177,1,7.9,600.0000000005999,3540.0000000035398
177,2,7.8,630.0000000006302,3654.000000003655
178,1,7.6,650.0000000006502,3640.0000000036407
178,2,7.7,620.0000000006199,3534.000000003534
179,1,7.8,620.00000000062,3596.000000003596
179,2,7.8,620.00000000062,3596.000000003596
180,1,7.5,650.0000000006501,3575.000000003575
180,2,7.5,650.0000000006501,3575.000000003575
181,1,7.6,660.0000000006601,3696.000000003696
181,2,7.8,600.0000000006,3480.00000000348
182,1,7.8,600.0000000006,3480.00000000348
182,2,7.6,660.0000000006601,3696.000000003696
183,1,7.6,650.0000000006502,3640.0000000036407
183,2,7.7,620.0000000006199,3534.000000003534
184,1,7.4,690.0000000006901,3726.0000000037267
184,2,7.7,600.0000000005999,3420.0000000034197
185,1,7.4,690.0000000006901,3726.0000000037267
185,2,7.7,600.0000000005999,3420.0000000034197
186,1,7.5,660.00000000066,3630.00000000363
186,2,7.6,630.0000000006302,3528.000000003529
187,1,7.5,680.00000000068,3740.00000000374
187,2,7.8,590.0000000005901,3422.000000003423
188,1,7.5,660.00000000066,3630.00000000363
188,2,7.6,630.0000000006302,3528.000000003529
189,1,7.6,650.0000000006502,3640.0000000036407
189,2,7.7,620.0000000006199,3534.000000003534
190,1,7.7,620.0000000006199,3534.000000003534
190,2,7.6,650.0000000006502,3640.0000000036407
191,1,7.7,620.0000000006199,3534.000000003534
191,2,7.6,650.0000000006502,3640.0000000036407
192,1,7.5,660.00000000066,3630.00000000363
192,2,7.6,630.0000000006302,3528.000000003529
193,1,7.9,570.00000000057,3363.0000000033633
193,2,7.5,690.0000000006901,3795.0000000037953
194,1,7.7,630.00000000063,3591.0000000035916
194,2,7.7,630.00000000063,3591.0000000035916
195,1,7.5,660.00000000066,3630.00000000363
195,2,7.6,630.0000000006302,3528.000000003529
196,1,7.6,650.0000000006502,3640.0000000036407
196,2,7.7,620.0000000006199,3534.000000003534
197,1,7.5,650.0000000006501,3575.000000003575
197,2,7.5,650.0000000006501,3575.000000003575
198,1,7.9,610.00000000061,3599.0000000035993
198,2,7.9,610.00000000061,3599.0000000035993
199,1,7.4,680.0000000006801,3672.0000000036725
199,2,7.6,620.00000000062,3472.000000003472
200,1,7.8,590.0000000005901,3422.000000003423
200,2,7.5,680.00000000068,3740.00000000374
201,1,7.9,590.00000000059,3481.0000000034815
201,2,7.7,650.0000000006501,3705.0000000037053
202,1,7.5,680.00000000068,3740.00000000374
202,2,7.8,590.0000000005901,3422.000000003423
203,1,7.6,630.0000000006302,3528.000000003529
203,2,7.5,660.00000000066,3630.00000000363
204,1,7.7,640.00000000064,3648.000000003648
204,2,7.8,610.0000000006102,3538.000000003539
205,1,7.8,590.0000000005901,3422.000000003423
205,2,7.5,680.00000000068,3740.00000000374
206,1,7.6,650.0000000006502,3640.0000000036407
206,2,7.7,620.0000000006199,3534.000000003534
207,1,7.5,680.00000000068,3740.00000000374
207,2,7.8,590.0000000005901,3422.000000003423
208,1,7.7,640.00000000064,3648.000000003648
208,2,7.8,610.0000000006102,3538.000000003539
209,1,7.5,680.00000000068,3740.00000000374
209,2,7.8,590.0000000005901,3422.000000003423
210,1,7.6,660.0000000006601,3696.000000003696
210,2,7.8,600.0000000006,3480.00000000348
211,1,7.7,610.00000000061,3477.0000000034775
211,2,7.5,670.0000000006701,3685.0000000036853
212,1,7.8,600.0000000006,3480.00000000348
212,2,7.6,660.0000000006601,3696.000000003696
213,1,7.6,640.0000000006401,3584.000000003584
213,2,7.6,640.0000000006401,3584.000000003584
214,1,7.8,600.0000000006,3480.00000000348
214,2,7.6,660.0000000006601,3696.000000003696
215,1,7.7,630.00000000063,3591.0000000035916
215,2,7.7,630.00000000063,3591.0000000035916
216,1,7.7,620.0000000006199,3534.000000003534
216,2,7.6,650.0000000006502,3640.0000000036407
217,1,7.4,660.0000000006601,3564.0000000035648
217,2,7.4,660.0000000006601,3564.0000000035648
218,1,7.5,660.00000000066,3630.00000000363
218,2,7.6,630.0000000006302,3528.000000003529
219,1,7.6,630.0000000006302,3528.000000003529
219,2,7.5,660.00000000066,3630.00000000363
220,1,7.5,660.00000000066,3630.00000000363
220,2,7.6,630.0000000006302,3528.000000003529
221,1,8.0,570.0000000005701,3420.0000000034206
221,2,7.7,660.00000000066,3762.0000000037617
222,1,7.6,640.0000000006401,3584.000000003584
222,2,7.6,640.0000000006401,3584.000000003584
223,1,7.5,690.0000000006901,3795.0000000037953
223,2,7.9,570.00000000057,3363.0000000033633
224,1,7.5,660.00000000066,3630.00000000363
224,2,7.6,630.0000000006302,3528.000000003529
225,1,7.5,650.0000000006501,3575.000000003575
225,2,7.5,650.0000000006501,3575.000000003575
226,1,7.5,650.0000000006501,3575.000000003575
226,2,7.5,650.0000000006501,3575.000000003575
227,1,7.4,670.0000000006702,3618.0000000036193
227,2,7.5,640.00000000064,3520.0000000035197
228,1,7.5,660.00000000066,3630.00000000363
228,2,7.6,630.0000000006302,3528.000000003529
229,1,7.4,670.0000000006702,3618.0000000036193
229,2,7.5,640.00000000064,3520.0000000035197
230,1,7.5,650.0000000006501,3575.000000003575
230,2,7.5,650.0000000006501,3575.000000003575
231,1,7.7,640.00000000064,3648.000000003648
231,2,7.8,610.0000000006102,3538.000000003539
232,1,7.5,670.0000000006701,3685.0000000036853
232,2,7.7,610.00000000061,3477.0000000034775
233,1,7.5,650.0000000006501,3575.000000003575
233,2,7.5,650.0000000006501,3575.000000003575
234,1,7.6,630.0000000006302,3528.000000003529
234,2,7.5,660.00000000066,3630.00000000363
235,1,7.5,680.00000000068,3740.00000000374
235,2,7.8,590.0000000005901,3422.000000003423
236,1,7.8,600.0000000006,3480.00000000348
236,2,7.6,660.0000000006601,3696.000000003696
237,1,7.7,630.00000000063,3591.0000000035916
237,2,7.7,630.00000000063,3591.0000000035916
238,1,7.4,680.0000000006801,3672.0000000036725
238,2,7.6,620.00000000062,3472.000000003472
239,1,7.4,670.0000000006702,3618.0000000036193
239,2,7.5,640.00000000064,3520.0000000035197
240,1,7.6,650.0000000006502,3640.0000000036407
240,2,7.7,620.0000000006199,3534.000000003534
241,1,7.8,620.00000000062,3596.000000003596
241,2,7.8,620.00000000062,3596.000000003596
242,1,7.5,670.0000000006701,3685.0000000036853
242,2,7.7,610.00000000061,3477.0000000034775
243,1,7.6,650.0000000006502,3640.0000000036407
243,2,7.7,620.0000000006199,3534.000000003534
244,1,7.9,610.00000000061,3599.0000000035993
244,2,7.9,610.00000000061,3599.0000000035993
245,1,7.6,640.0000000006401,3584.000000003584
245,2,7.6,640.0000000006401,3584.000000003584
246,1,7.6,650.0000000006502,3640.0000000036407
246,2,7.7,620.0000000006199,3534.000000003534
247,1,7.6,650.0000000006502,3640.0000000036407
247,2,7.7,620.0000000006199,3534.000000003534
248,1,7.5,690.0000000006901,3795.0000000037953
248,2,7.9,570.00000000057,3363.0000000033633
249,1,7.8,630.0000000006302,3654.000000003655
249,2,7.9,600.0000000005999,3540.0000000035398
250,1,7.6,640.0000000006401,3584.000000003584
250,2,7.6,640.0000000006401,3584.000000003584
251,1,7.5,670.0000000006701,3685.0000000036853
251,2,7.7,610.00000000061,3477.0000000034775
252,1,7.7,640.00000000064,3648.000000003648
252,2,7.8,610.0000000006102,3538.000000003539
253,1,7.7,610.00000000061,3477.0000000034775
253,2,7.5,670.0000000006701,3685.0000000036853
254,1,7.5,670.0000000006701,3685.0000000036853
254,2,7.7,610.00000000061,3477.0000000034775
255,1,7.6,630.0000000006302,3528.000000003529
255,2,7.5,660.00000000066,3630.00000000363
256,1,7.5,680.00000000068,3740.00000000374
256,2,7.8,590.0000000005901,3422.000000003423
257,1,7.5,660.00000000066,3630.00000000363
257,2,7.6,630.0000000006302,3528.000000003529
258,1,7.7,610.00000000061,3477.0000000034775
258,2,7.5,670.0000000006701,3685.0000000036853
259,1,7.5,660.00000000066,3630.00000000363
259,2,7.6,630.0000000006302,3528.000000003529
260,1,7.4,670.0000000006702,3618.0000000036193
260,2,7.5,640.00000000064,3520.0000000035197
261,1,7.7,630.00000000063,3591.0000000035916
261,2,7.7,630.00000000063,3591.0000000035916
262,1,7.8,620.00000000062,3596.000000003596
262,2,7.8,620.00000000062,3596.000000003596
263,1,7.8,600.0000000006,3480.00000000348
263,2,7.6,660.0000000006601,3696.000000003696
264,1,7.5,650.0000000006501,3575.000000003575
264,2,7.5,650.0000000006501,3575.000000003575
265,1,7.5,680.00000000068,3740.00000000374
265,2,7.8,590.0000000005901,3422.000000003423
266,1,7.5,650.0000000006501,3575.000000003575
266,2,7.5,650.0000000006501,3575.000000003575
267,1,7.4,690.0000000006901,3726.0000000037267
267,2,7.7,600.0000000005999,3420.0000000034197
268,1,7.6,640.0000000006401,3584.000000003584
268,2,7.6,640.0000000006401,3584.000000003584
269,1,7.6,630.0000000006302,3528.000000003529
269,2,7.5,660.00000000066,3630.00000000363
270,1,7.5,650.0000000006501,3575.000000003575
270,2,7.5,650.0000000006501,3575.000000003575
271,1,7.6,670.0000000006702,3752.0000000037526
271,2,7.9,580.0000000005799,3422.0000000034215
272,1,7.9,570.00000000057,3363.0000000033633
272,2,7.5,690.0000000006901,3795.0000000037953
273,1,7.8,600.0000000006,3480.00000000348
273,2,7.6,660.0000000006601,3696.000000003696
274,1,7.6,650.0000000006502,3640.0000000036407
274,2,7.7,620.0000000006199,3534.000000003534
275,1,7.7,630.00000000063,3591.0000000035916
275,2,7.7,630.00000000063,3591.0000000035916
276,1,7.6,640.0000000006401,3584.000000003584
276,2,7.6,640.0000000006401,3584.000000003584
277,1,7.6,650.0000000006502,3640.0000000036407
277,2,7.7,620.0000000006199,3534.000000003534
278,1,7.4,700.0000000007001,3780.0000000037808
278,2,7.8,580.00000000058,3364.000000003364
279,1,7.5,680.00000000068,3740.00000000374
279,2,7.8,590.0000000005901,3422.000000003423
280,1,7.5,660.00000000066,3630.00000000363
280,2,7.6,630.0000000006302,3528.000000003529
281,1,7.4,695.0000000006951,3753.0000000037535
281,2,7.75,590.00000000059,3392.500000003393
282,1,7.7,630.00000000063,3591.0000000035916
282,2,7.7,630.00000000063,3591.0000000035916
283,1,7.8,625.000000000625,3625.0000000036252
283,2,7.85,610.0000000006102,3568.5000000035693
284,1,7.5,685.000000000685,3767.500000003767
284,2,7.85,580.0000000005801,3393.000000003394
285,1,7.5,680.00000000068,3740.00000000374
285,2,7.8,590.0000000005901,3422.000000003423
286,1,7.5,685.000000000685,3767.500000003767
286,2,7.85,580.0000000005801,3393.000000003394
287,1,7.5,675.000000000675,3712.500000003712
287,2,7.75,600.0000000006,3450.00000000345
288,1,7.5,680.00000000068,3740.00000000374
288,2,7.8,590.0000000005901,3422.000000003423
289,1,7.7,645.000000000645,3676.500000003676
289,2,7.85,600.0000000006002,3510.0000000035106
290,1,7.8,610.0000000006102,3538.000000003539
290,2,7.7,640.00000000064,3648.000000003648
