Round,FirmID,Price,Quantity,Profit
57,2,7.5,680.00000000068,3740.00000000374
58,1,7.5,660.00000000066,3630.00000000363
58,2,7.6,630.0000000006302,3528.000000003529
59,1,7.5,650.0000000006501,3575.000000003575
59,2,7.5,650.0000000006501,3575.000000003575
60,1,7.7,630.00000000063,3591.0000000035916
60,2,7.7,630.00000000063,3591.0000000035916
61,1,7.8,620.00000000062,3596.000000003596
61,2,7.8,620.00000000062,3596.000000003596
62,1,7.7,630.00000000063,3591.0000000035916
62,2,7.7,630.00000000063,3591.0000000035916
63,1,7.6,620.00000000062,3472.000000003472
63,2,7.4,680.0000000006801,3672.0000000036725
64,1,7.4,680.0000000006801,3672.0000000036725
64,2,7.6,620.00000000062,3472.000000003472
65,1,7.6,640.0000000006401,3584.000000003584
65,2,7.6,640.0000000006401,3584.000000003584
66,1,7.4,670.0000000006702,3618.0000000036193
66,2,7.5,640.00000000064,3520.0000000035197
67,1,7.4,670.0000000006702,3618.0000000036193
67,2,7.5,640.00000000064,3520.0000000035197
68,1,7.4,680.0000000006801,3672.0000000036725
68,2,7.6,620.00000000062,3472.000000003472
69,1,7.4,670.0000000006702,3618.0000000036193
69,2,7.5,640.00000000064,3520.0000000035197
70,1,7.5,670.0000000006701,3685.0000000036853
70,2,7.7,610.00000000061,3477.0000000034775
71,1,7.6,630.0000000006302,3528.000000003529
71,2,7.5,660.00000000066,3630.00000000363
72,1,7.4,660.0000000006601,3564.0000000035648
72,2,7.4,660.0000000006601,3564.0000000035648
73,1,7.5,640.00000000064,3520.0000000035197
73,2,7.4,670.0000000006702,3618.0000000036193
74,1,7.5,650.0000000006501,3575.000000003575
74,2,7.5,650.0000000006501,3575.000000003575
75,1,7.6,620.00000000062,3472.000000003472
75,2,7.4,680.0000000006801,3672.0000000036725
76,1,7.5,650.0000000006501,3575.000000003575
76,2,7.5,650.0000000006501,3575.000000003575
77,1,7.5,660.00000000066,3630.00000000363
77,2,7.6,630.0000000006302,3528.000000003529
78,1,7.8,590.0000000005901,3422.000000003423
78,2,7.5,680.00000000068,3740.00000000374
79,1,7.4,710.0000000007101,3834.000000003835
79,2,7.9,560.0000000005599,3304.0000000033037
80,1,7.5,650.0000000006501,3575.000000003575
80,2,7.5,650.0000000006501,3575.000000003575
81,1,7.6,640.0000000006401,3584.000000003584
81,2,7.6,640.0000000006401,3584.000000003584
82,1,7.5,680.00000000068,3740.00000000374
82,2,7.8,590.0000000005901,3422.000000003423
83,1,7.7,630.00000000063,3591.0000000035916
83,2,7.7,630.00000000063,3591.0000000035916
84,1,7.7,630.00000000063,3591.0000000035916
84,2,7.7,630.00000000063,3591.0000000035916
85,1,7.5,680.00000000068,3740.00000000374
85,2,7.8,590.0000000005901,3422.000000003423
86,1,7.7,640.00000000064,3648.000000003648
86,2,7.8,610.0000000006102,3538.000000003539
87,1,7.6,650.0000000006502,3640.0000000036407
87,2,7.7,620.0000000006199,3534.000000003534
88,1,7.5,660.00000000066,3630.00000000363
88,2,7.6,630.0000000006302,3528.000000003529
89,1,7.5,660.00000000066,3630.00000000363
89,2,7.6,630.0000000006302,3528.000000003529
90,1,7.6,640.0000000006401,3584.000000003584
90,2,7.6,640.0000000006401,3584.000000003584
91,1,7.7,630.00000000063,3591.0000000035916
91,2,7.7,630.00000000063,3591.0000000035916
92,1,7.6,650.0000000006502,3640.0000000036407
92,2,7.7,620.0000000006199,3534.000000003534
93,1,7.6,650.0000000006502,3640.0000000036407
93,2,7.7,620.0000000006199,3534.000000003534
94,1,7.9,580.0000000005799,3422.0000000034215
94,2,7.6,670.0000000006702,3752.0000000037526
95,1,7.5,650.0000000006501,3575.000000003575
95,2,7.5,650.0000000006501,3575.000000003575
96,1,7.6,650.0000000006502,3640.0000000036407
96,2,7.7,620.0000000006199,3534.000000003534
97,1,7.9,590.00000000059,3481.0000000034815
97,2,7.7,650.0000000006501,3705.0000000037053
98,1,7.5,670.0000000006701,3685.0000000036853
98,2,7.7,610.00000000061,3477.0000000034775
99,1,7.8,600.0000000006,3480.00000000348
99,2,7.6,660.0000000006601,3696.000000003696
100,1,7.8,630.0000000006302,3654.000000003655
100,2,7.9,600.0000000005999,3540.0000000035398
101,1,7.85,580.0000000005801,3393.000000003394
101,2,7.5,685.000000000685,3767.500000003767
102,1,7.6,640.0000000006401,3584.000000003584
102,2,7.6,640.0000000006401,3584.000000003584
103,1,7.75,630.00000000063,3622.500000003623
103,2,7.8,615.000000000615,3567.000000003567
104,1,7.6,640.0000000006401,3584.000000003584
104,2,7.6,640.0000000006401,3584.000000003584
105,1,7.7,620.0000000006199,3534.000000003534
105,2,7.6,650.0000000006502,3640.0000000036407
106,1,7.85,600.0000000006002,3510.0000000035106
106,2,7.7,645.000000000645,3676.500000003676
107,1,7.7,640.00000000064,3648.000000003648
107,2,7.8,610.0000000006102,3538.000000003539
108,1,7.65,650.00000000065,3672.5000000036725
108,2,7.8,605.0000000006052,3509.0000000035097
109,1,7.65,620.0000000006199,3503.000000003503
109,2,7.5,665.0000000006651,3657.500000003658
110,1,7.85,580.0000000005801,3393.000000003394
110,2,7.5,685.000000000685,3767.500000003767
111,1,7.85,590.0000000005901,3451.500000003452
111,2,7.6,665.0000000006651,3724.000000003724
112,1,7.7,610.00000000061,3477.0000000034775
112,2,7.5,670.0000000006701,3685.0000000036853
113,1,7.5,660.00000000066,3630.00000000363
113,2,7.6,630.0000000006302,3528.000000003529
114,1,7.65,630.0000000006299,3559.5000000035593
114,2,7.6,645.0000000006452,3612.0000000036125
115,1,7.7,630.00000000063,3591.0000000035916
115,2,7.7,630.00000000063,3591.0000000035916
116,1,7.65,620.0000000006199,3503.000000003503
116,2,7.5,665.0000000006651,3657.500000003658
117,1,7.6,630.0000000006302,3528.000000003529
117,2,7.5,660.00000000066,3630.00000000363
118,1,7.65,630.0000000006299,3559.5000000035593
118,2,7.6,645.0000000006452,3612.0000000036125
119,1,7.5,670.0000000006701,3685.0000000036853
119,2,7.7,610.00000000061,3477.0000000034775
120,1,7.7,610.00000000061,3477.0000000034775
120,2,7.5,670.0000000006701,3685.0000000036853
121,1,7.55,650.0000000006501,3607.5000000036075
121,2,7.6,635.000000000635,3556.000000003556
122,1,7.4,660.0000000006601,3564.0000000035648
122,2,7.4,660.0000000006601,3564.0000000035648
123,1,7.45,680.0000000006802,3706.000000003707
123,2,7.7,605.0000000006049,3448.5000000034483
124,1,7.5,650.0000000006501,3575.000000003575
124,2,7.5,650.0000000006501,3575.000000003575
125,1,7.45,650.0000000006502,3542.5000000035434
125,2,7.4,665.0000000006651,3591.0000000035916
126,1,7.55,630.00000000063,3496.5000000034966
126,2,7.4,675.0000000006751,3645.0000000036457
127,1,7.5,650.0000000006501,3575.000000003575
127,2,7.5,650.0000000006501,3575.000000003575
128,1,7.45,650.0000000006502,3542.5000000035434
128,2,7.4,665.0000000006651,3591.0000000035916
129,1,7.55,630.00000000063,3496.5000000034966
129,2,7.4,675.0000000006751,3645.0000000036457
130,1,7.5,640.00000000064,3520.0000000035197
130,2,7.4,670.0000000006702,3618.0000000036193
131,1,7.65,620.0000000006199,3503.000000003503
131,2,7.5,665.0000000006651,3657.500000003658
132,1,7.5,660.00000000066,3630.00000000363
132,2,7.6,630.0000000006302,3528.000000003529
133,1,7.5,650.0000000006501,3575.000000003575
133,2,7.5,650.0000000006501,3575.000000003575
134,1,7.45,660.0000000006602,3597.000000003598
134,2,7.5,645.000000000645,3547.500000003547
135,1,7.45,650.0000000006502,3542.5000000035434
135,2,7.4,665.0000000006651,3591.0000000035916
136,1,7.55,650.0000000006501,3607.5000000036075
136,2,7.6,635.000000000635,3556.000000003556
137,1,7.4,670.0000000006702,3618.0000000036193
137,2,7.5,640.00000000064,3520.0000000035197
138,1,7.65,620.0000000006199,3503.000000003503
138,2,7.5,665.0000000006651,3657.500000003658
139,1,7.6,660.0000000006601,3696.000000003696
139,2,7.8,600.0000000006,3480.00000000348
140,1,7.8,600.0000000006,3480.00000000348
140,2,7.6,660.0000000006601,3696.000000003696
141,1,7.65,620.0000000006199,3503.000000003503
141,2,7.5,665.0000000006651,3657.500000003658
142,1,7.55,640.0000000006401,3552.000000003552
142,2,7.5,655.000000000655,3602.500000003602
143,1,7.6,650.0000000006502,3640.0000000036407
143,2,7.7,620.0000000006199,3534.000000003534
144,1,7.7,630.00000000063,3591.0000000035916
144,2,7.7,630.00000000063,3591.0000000035916
145,1,7.65,630.0000000006299,3559.5000000035593
145,2,7.6,645.0000000006452,3612.0000000036125
146,1,7.65,630.0000000006299,3559.5000000035593
146,2,7.6,645.0000000006452,3612.0000000036125
147,1,7.5,670.0000000006701,3685.0000000036853
147,2,7.7,610.00000000061,3477.0000000034775
148,1,7.7,625.000000000625,3562.500000003563
148,2,7.65,640.00000000064,3616.0000000036157
149,1,7.55,655.0000000006551,3635.2500000036357
149,2,7.65,625.0000000006249,3531.250000003531
150,1,7.55,655.0000000006551,3635.2500000036357
150,2,7.65,625.0000000006249,3531.250000003531
151,1,7.65,625.0000000006249,3531.250000003531
151,2,7.55,655.0000000006551,3635.2500000036357
152,1,7.45,665.0000000006652,3624.2500000036252
152,2,7.55,635.0000000006349,3524.250000003524
153,1,7.5,665.0000000006651,3657.500000003658
153,2,7.65,620.0000000006199,3503.000000003503
154,1,7.5,665.0000000006651,3657.500000003658
154,2,7.65,620.0000000006199,3503.000000003503
155,1,7.55,660.0000000006601,3663.0000000036634
155,2,7.7,615.000000000615,3505.5000000035056
156,1,7.5,655.000000000655,3602.500000003602
156,2,7.55,640.0000000006401,3552.000000003552
157,1,7.5,660.00000000066,3630.00000000363
157,2,7.6,630.0000000006302,3528.000000003529
158,1,7.55,655.0000000006551,3635.2500000036357
158,2,7.65,625.0000000006249,3531.250000003531
159,1,7.4,690.0000000006901,3726.0000000037267
159,2,7.7,600.0000000005999,3420.0000000034197
160,1,7.45,675.0000000006752,3678.75000000368
160,2,7.65,615.0000000006149,3474.7500000034747
161,1,7.55,655.0000000006551,3635.2500000036357
161,2,7.65,625.0000000006249,3531.250000003531
162,1,7.45,690.0000000006901,3760.500000003761
162,2,7.8,585.000000000585,3393.000000003393
163,1,7.45,690.0000000006901,3760.500000003761
163,2,7.8,585.000000000585,3393.000000003393
164,1,7.45,680.0000000006802,3706.000000003707
164,2,7.7,605.0000000006049,3448.5000000034483
165,1,7.55,660.0000000006601,3663.0000000036634
165,2,7.7,615.000000000615,3505.5000000035056
166,1,7.4,695.0000000006951,3753.0000000037535
166,2,7.75,590.00000000059,3392.500000003393
167,1,7.6,640.0000000006401,3584.000000003584
167,2,7.6,640.0000000006401,3584.000000003584
168,1,7.45,680.0000000006802,3706.000000003707
168,2,7.7,605.0000000006049,3448.5000000034483
169,1,7.45,685.0000000006852,3733.2500000037344
169,2,7.75,595.000000000595,3421.2500000034215
170,1,7.8,625.000000000625,3625.0000000036252
170,2,7.85,610.0000000006102,3568.5000000035693
171,1,7.65,655.0000000006548,3700.7500000037003
171,2,7.85,595.0000000005952,3480.7500000034815
172,1,7.65,655.0000000006548,3700.7500000037003
172,2,7.85,595.0000000005952,3480.7500000034815
173,1,7.55,665.0000000006651,3690.750000003691
173,2,7.75,605.000000000605,3478.750000003479
174,1,7.75,625.000000000625,3593.750000003594
174,2,7.75,625.000000000625,3593.750000003594
175,1,7.5,670.0000000006701,3685.0000000036853
175,2,7.7,610.00000000061,3477.0000000034775
176,1,7.65,635.0000000006349,3587.7500000035875
176,2,7.65,635.0000000006349,3587.7500000035875
177,1,7.55,665.0000000006651,3690.750000003691
177,2,7.75,605.000000000605,3478.750000003479
178,1,7.7,630.00000000063,3591.0000000035916
178,2,7.7,630.00000000063,3591.0000000035916
179,1,7.55,660.0000000006601,3663.0000000036634
179,2,7.7,615.000000000615,3505.5000000035056
180,1,7.65,650.00000000065,3672.5000000036725
180,2,7.8,605.0000000006052,3509.0000000035097
181,1,7.5,675.000000000675,3712.500000003712
181,2,7.75,600.0000000006,3450.00000000345
182,1,7.55,655.0000000006551,3635.2500000036357
182,2,7.65,625.0000000006249,3531.250000003531
183,1,7.35,690.0000000006902,3691.500000003692
183,2,7.6,615.000000000615,3444.0000000034443
184,1,7.5,665.0000000006651,3657.500000003658
184,2,7.65,620.0000000006199,3503.000000003503
185,1,7.4,685.0000000006852,3699.0000000037003
185,2,7.65,610.0000000006099,3446.5000000034465
186,1,7.3,710.0000000007102,3763.000000003764
186,2,7.7,590.0000000005899,3363.000000003363
187,1,7.4,690.0000000006901,3726.0000000037267
187,2,7.7,600.0000000005999,3420.0000000034197
188,1,7.45,675.0000000006752,3678.75000000368
188,2,7.65,615.0000000006149,3474.7500000034747
189,1,7.6,640.0000000006401,3584.000000003584
189,2,7.6,640.0000000006401,3584.000000003584
190,1,7.5,665.0000000006651,3657.500000003658
190,2,7.65,620.0000000006199,3503.000000003503
191,1,7.45,670.0000000006702,3651.5000000036525
191,2,7.6,625.000000000625,3500.0000000035
192,1,7.55,650.0000000006501,3607.5000000036075
192,2,7.6,635.000000000635,3556.000000003556
193,1,7.45,665.0000000006652,3624.2500000036252
193,2,7.55,635.0000000006349,3524.250000003524
194,1,7.45,665.0000000006652,3624.2500000036252
194,2,7.55,635.0000000006349,3524.250000003524
195,1,7.3,705.0000000007053,3736.500000003738
195,2,7.65,600.0000000005998,3390.0000000033892
196,1,7.45,660.0000000006602,3597.000000003598
196,2,7.5,645.000000000645,3547.500000003547
197,1,7.5,655.000000000655,3602.500000003602
197,2,7.55,640.0000000006401,3552.000000003552
198,1,7.45,660.0000000006602,3597.000000003598
198,2,7.5,645.000000000645,3547.500000003547
199,1,7.35,685.0000000006853,3664.750000003666
199,2,7.55,625.0000000006249,3468.7500000034684
200,1,7.55,645.0000000006451,3579.7500000035798
200,2,7.55,645.0000000006451,3579.7500000035798
201,1,7.6,640.0000000006401,3584.000000003584
201,2,7.6,640.0000000006401,3584.000000003584
202,1,7.25,705.0000000007052,3701.250000003702
202,2,7.55,615.000000000615,3413.2500000034133
203,1,7.35,685.0000000006853,3664.750000003666
203,2,7.55,625.0000000006249,3468.7500000034684
204,1,7.35,680.0000000006803,3638.0000000036393
204,2,7.5,635.0000000006349,3492.500000003492
205,1,7.4,690.0000000006901,3726.0000000037267
205,2,7.7,600.0000000005999,3420.0000000034197
206,1,7.25,715.0000000007152,3753.750000003755
206,2,7.65,595.0000000005949,3361.7500000033615
207,1,7.5,655.000000000655,3602.500000003602
207,2,7.55,640.0000000006401,3552.000000003552
208,1,7.35,700.0000000007003,3745.000000003746
208,2,7.7,595.0000000005949,3391.500000003391
209,1,7.45,675.0000000006752,3678.75000000368
209,2,7.65,615.0000000006149,3474.7500000034747
210,1,7.2,725.0000000007252,3770.000000003771
210,2,7.65,590.0000000005899,3333.5000000033333
211,1,7.4,680.0000000006801,3672.0000000036725
211,2,7.6,620.00000000062,3472.000000003472
212,1,7.25,715.0000000007152,3753.750000003755
212,2,7.65,595.0000000005949,3361.7500000033615
213,1,7.35,695.0000000006953,3718.25000000372
213,2,7.65,605.0000000006048,3418.2500000034174
214,1,7.5,645.000000000645,3547.500000003547
214,2,7.45,660.0000000006602,3597.000000003598
215,1,7.6,630.0000000006302,3528.000000003529
215,2,7.5,660.00000000066,3630.00000000363
216,1,7.25,715.0000000007152,3753.750000003755
216,2,7.65,595.0000000005949,3361.7500000033615
217,1,7.5,650.0000000006501,3575.000000003575
217,2,7.5,650.0000000006501,3575.000000003575
218,1,7.4,675.0000000006751,3645.0000000036457
218,2,7.55,630.00000000063,3496.5000000034966
219,1,7.45,660.0000000006602,3597.000000003598
219,2,7.5,645.000000000645,3547.500000003547
220,1,7.45,660.0000000006602,3597.000000003598
220,2,7.5,645.000000000645,3547.500000003547
221,1,7.3,705.0000000007053,3736.500000003738
221,2,7.65,600.0000000005998,3390.0000000033892
222,1,7.55,640.0000000006401,3552.000000003552
222,2,7.5,655.000000000655,3602.500000003602
223,1,7.3,690.0000000006902,3657.000000003658
223,2,7.5,630.0000000006299,3465.0000000034647
224,1,7.5,655.000000000655,3602.500000003602
224,2,7.55,640.0000000006401,3552.000000003552
225,1,7.2,715.0000000007151,3718.0000000037185
225,2,7.55,610.00000000061,3385.5000000033856
226,1,7.55,645.0000000006451,3579.7500000035798
226,2,7.55,645.0000000006451,3579.7500000035798
227,1,7.4,680.0000000006801,3672.0000000036725
227,2,7.6,620.00000000062,3472.000000003472
228,1,7.15,725.0000000007251,3733.7500000037344
228,2,7.55,605.000000000605,3357.750000003358
229,1,7.6,635.000000000635,3556.000000003556
229,2,7.55,650.0000000006501,3607.5000000036075
230,1,7.45,660.0000000006602,3597.000000003598
230,2,7.5,645.000000000645,3547.500000003547
231,1,7.5,655.000000000655,3602.500000003602
231,2,7.55,640.0000000006401,3552.000000003552
232,1,7.35,685.0000000006853,3664.750000003666
232,2,7.55,625.0000000006249,3468.7500000034684
233,1,7.4,675.0000000006751,3645.0000000036457
233,2,7.55,630.00000000063,3496.5000000034966
234,1,7.35,685.0000000006853,3664.750000003666
234,2,7.55,625.0000000006249,3468.7500000034684
235,1,7.35,685.0000000006853,3664.750000003666
235,2,7.55,625.0000000006249,3468.7500000034684
236,1,7.35,675.0000000006752,3611.250000003612
236,2,7.45,645.0000000006451,3515.2500000035157
237,1,7.35,690.0000000006902,3691.500000003692
237,2,7.6,615.000000000615,3444.0000000034443
238,1,7.25,705.0000000007052,3701.250000003702
238,2,7.55,615.000000000615,3413.2500000034133
239,1,7.25,690.0000000006901,3622.500000003623
239,2,7.4,645.0000000006451,3483.0000000034834
240,1,7.4,665.0000000006651,3591.0000000035916
240,2,7.45,650.0000000006502,3542.5000000035434
241,1,7.25,705.0000000007052,3701.250000003702
241,2,7.55,615.000000000615,3413.2500000034133
242,1,7.5,645.000000000645,3547.500000003547
242,2,7.45,660.0000000006602,3597.000000003598
243,1,7.5,645.000000000645,3547.500000003547
243,2,7.45,660.0000000006602,3597.000000003598
244,1,7.25,695.0000000006951,3648.7500000036493
244,2,7.45,635.000000000635,3460.750000003461
245,1,7.45,655.0000000006551,3569.75000000357
245,2,7.45,655.0000000006551,3569.75000000357
246,1,7.3,690.0000000006902,3657.000000003658
246,2,7.5,630.0000000006299,3465.0000000034647
247,1,7.45,660.0000000006602,3597.000000003598
247,2,7.5,645.000000000645,3547.500000003547
248,1,7.2,705.0000000007051,3666.0000000036666
248,2,7.45,630.0000000006302,3433.5000000034347
249,1,7.3,680.0000000006802,3604.000000003605
249,2,7.4,650.0000000006501,3510.0000000035106
250,1,7.6,635.000000000635,3556.000000003556
250,2,7.55,650.0000000006501,3607.5000000036075
251,1,7.4,665.0000000006651,3591.0000000035916
251,2,7.45,650.0000000006502,3542.5000000035434
252,1,7.55,640.0000000006401,3552.000000003552
252,2,7.5,655.000000000655,3602.500000003602
253,1,7.5,650.0000000006501,3575.000000003575
253,2,7.5,650.0000000006501,3575.000000003575
254,1,7.4,665.0000000006651,3591.0000000035916
254,2,7.45,650.0000000006502,3542.5000000035434
255,1,7.5,665.0000000006651,3657.500000003658
255,2,7.65,620.0000000006199,3503.000000003503
256,1,7.45,660.0000000006602,3597.000000003598
256,2,7.5,645.000000000645,3547.500000003547
257,1,7.5,650.0000000006501,3575.000000003575
257,2,7.5,650.0000000006501,3575.000000003575
258,1,7.55,655.0000000006551,3635.2500000036357
258,2,7.65,625.0000000006249,3531.250000003531
259,1,7.3,700.0000000007002,3710.0000000037107
259,2,7.6,610.00000000061,3416.000000003416
260,1,7.65,625.0000000006249,3531.250000003531
260,2,7.55,655.0000000006551,3635.2500000036357
261,1,7.55,650.0000000006501,3607.5000000036075
261,2,7.6,635.000000000635,3556.000000003556
262,1,7.4,675.0000000006751,3645.0000000036457
262,2,7.55,630.00000000063,3496.5000000034966
263,1,7.5,655.000000000655,3602.500000003602
263,2,7.55,640.0000000006401,3552.000000003552
264,1,7.4,685.0000000006852,3699.0000000037003
264,2,7.65,610.0000000006099,3446.5000000034465
265,1,7.7,630.00000000063,3591.0000000035916
265,2,7.7,630.00000000063,3591.0000000035916
266,1,7.55,655.0000000006551,3635.2500000036357
266,2,7.65,625.0000000006249,3531.250000003531
267,1,7.5,670.0000000006701,3685.0000000036853
267,2,7.7,610.00000000061,3477.0000000034775
268,1,7.65,625.0000000006249,3531.250000003531
268,2,7.55,655.0000000006551,3635.2500000036357
269,1,7.6,650.0000000006502,3640.0000000036407
269,2,7.7,620.0000000006199,3534.000000003534
270,1,7.45,660.0000000006602,3597.000000003598
270,2,7.5,645.000000000645,3547.500000003547
271,1,7.6,665.0000000006651,3724.000000003724
271,2,7.85,590.0000000005901,3451.500000003452
272,1,7.55,670.0000000006701,3718.500000003719
272,2,7.8,595.000000000595,3451.000000003451
273,1,7.4,675.0000000006751,3645.0000000036457
273,2,7.55,630.00000000063,3496.5000000034966
274,1,7.65,645.000000000645,3644.2500000036443
274,2,7.75,615.000000000615,3536.2500000035366
275,1,7.55,665.0000000006651,3690.750000003691
275,2,7.75,605.000000000605,3478.750000003479
276,1,7.55,655.0000000006551,3635.2500000036357
276,2,7.65,625.0000000006249,3531.250000003531
277,1,7.45,670.0000000006702,3651.5000000036525
277,2,7.6,625.000000000625,3500.0000000035
278,1,7.5,670.0000000006701,3685.0000000036853
278,2,7.7,610.00000000061,3477.0000000034775
279,1,7.5,665.0000000006651,3657.500000003658
279,2,7.65,620.0000000006199,3503.000000003503
280,1,7.5,650.0000000006501,3575.000000003575
280,2,7.5,650.0000000006501,3575.000000003575
281,1,7.6,645.0000000006452,3612.0000000036125
281,2,7.65,630.0000000006299,3559.5000000035593
282,1,7.65,635.0000000006349,3587.7500000035875
282,2,7.65,635.0000000006349,3587.7500000035875
283,1,7.65,630.0000000006299,3559.5000000035593
283,2,7.6,645.0000000006452,3612.0000000036125
284,1,7.55,645.0000000006451,3579.7500000035798
284,2,7.55,645.0000000006451,3579.7500000035798
285,1,7.5,655.000000000655,3602.500000003602
285,2,7.55,640.0000000006401,3552.000000003552
286,1,7.45,670.0000000006702,3651.5000000036525
286,2,7.6,625.000000000625,3500.0000000035
287,1,7.55,655.0000000006551,3635.2500000036357
287,2,7.65,625.0000000006249,3531.250000003531
288,1,7.55,650.0000000006501,3607.5000000036075
288,2,7.6,635.000000000635,3556.000000003556
289,1,7.45,670.0000000006702,3651.5000000036525
289,2,7.6,625.000000000625,3500.0000000035
