Round,Price 1,Quantity 1,Profit 1,Price 2,Quantity 2,Profit 2
30,6.5,830.0000000008301,3735.0000000037357,7.3,590.0000000005901,3127.0000000031278
31,6.5,810.0000000008101,3645.0000000036457,7.1,630.0000000006302,3213.0000000032137
32,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
33,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
34,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
35,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
36,6.6,820.0000000008201,3772.000000003772,7.4,580.00000000058,3132.0000000031323
37,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
38,6.6,830.0000000008301,3818.0000000038185,7.5,560.0000000005599,3080.0000000030795
39,6.9,780.00000000078,3822.000000003822,7.6,570.0000000005701,3192.000000003193
40,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
41,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
42,6.5,810.0000000008101,3645.0000000036457,7.1,630.0000000006302,3213.0000000032137
43,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
44,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
45,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
46,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
47,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
48,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
49,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
50,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
51,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
52,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
53,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
54,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
55,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
56,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
57,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
58,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
59,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
60,6.8,800.0000000008001,3840.0000000038403,7.6,560.00000000056,3136.000000003136
61,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
62,6.7,800.0000000008,3760.0000000037603,7.4,590.0000000005901,3186.000000003187
63,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
64,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
65,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
66,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
67,6.7,790.0000000007899,3713.0000000037126,7.3,610.0000000006103,3233.000000003234
68,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
69,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
70,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
71,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
72,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
73,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
74,6.9,740.00000000074,3626.000000003626,7.2,650.0000000006502,3380.000000003381
75,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
76,6.8,800.0000000008001,3840.0000000038403,7.6,560.00000000056,3136.000000003136
77,6.9,740.00000000074,3626.000000003626,7.2,650.0000000006502,3380.000000003381
78,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
79,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
80,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
81,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
82,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
83,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
84,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
85,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
86,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
87,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
88,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
89,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
90,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
91,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
92,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
93,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
94,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
95,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
96,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
97,6.6,840.0000000008401,3864.0000000038644,7.6,540.00000000054,3024.000000003024
98,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
99,6.6,830.0000000008301,3818.0000000038185,7.5,560.0000000005599,3080.0000000030795
100,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
101,6.9,740.00000000074,3626.000000003626,7.2,650.0000000006502,3380.000000003381
102,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
103,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
104,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
105,6.8,810.0000000008101,3888.0000000038885,7.7,540.00000000054,3078.000000003078
106,6.9,780.00000000078,3822.000000003822,7.6,570.0000000005701,3192.000000003193
107,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
108,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
109,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
110,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
111,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
112,6.7,800.0000000008,3760.0000000037603,7.4,590.0000000005901,3186.000000003187
113,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
114,7.0,710.00000000071,3550.0000000035498,7.1,680.0000000006802,3468.000000003469
115,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
116,6.5,840.0000000008401,3780.0000000037808,7.4,570.00000000057,3078.000000003078
117,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
118,6.7,820.00000000082,3854.0000000038544,7.6,550.0000000005501,3080.0000000030805
119,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
120,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
121,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
122,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
123,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
124,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
125,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
126,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
127,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
128,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
129,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
130,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
131,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
132,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
133,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
134,6.9,740.00000000074,3626.000000003626,7.2,650.0000000006502,3380.000000003381
135,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
136,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
137,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
138,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
139,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
140,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
141,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
142,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
143,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
144,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
145,6.7,790.0000000007899,3713.0000000037126,7.3,610.0000000006103,3233.000000003234
146,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
147,6.9,740.00000000074,3626.000000003626,7.2,650.0000000006502,3380.000000003381
148,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
149,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
150,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
151,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
152,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
153,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
154,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
155,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
156,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
157,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
158,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
159,6.6,820.0000000008201,3772.000000003772,7.4,580.00000000058,3132.0000000031323
160,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
161,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
162,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
163,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
164,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
165,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
166,6.6,820.0000000008201,3772.000000003772,7.4,580.00000000058,3132.0000000031323
167,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
168,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
169,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
170,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
171,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
172,6.5,810.0000000008101,3645.0000000036457,7.1,630.0000000006302,3213.0000000032137
173,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
174,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
175,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
176,6.5,800.0000000008002,3600.000000003601,7.0,650.0000000006501,3250.0000000032505
177,6.5,810.0000000008101,3645.0000000036457,7.1,630.0000000006302,3213.0000000032137
178,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
179,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
180,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
181,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
182,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
183,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
184,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
185,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
186,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
187,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
188,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
189,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
190,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
191,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
192,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
193,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
194,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
195,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
196,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
197,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
198,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
199,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
200,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
201,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
202,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
203,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
204,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
205,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
206,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
207,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
208,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
209,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
210,6.5,800.0000000008002,3600.000000003601,7.0,650.0000000006501,3250.0000000032505
211,6.6,780.0000000007801,3588.0000000035884,7.0,660.0000000006601,3300.0000000033006
212,6.5,820.0000000008203,3690.000000003691,7.2,610.00000000061,3172.0000000031723
213,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
214,6.6,790.00000000079,3634.000000003634,7.1,640.0000000006402,3264.0000000032646
215,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
216,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
217,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
218,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
219,6.7,800.0000000008,3760.0000000037603,7.4,590.0000000005901,3186.000000003187
220,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
221,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
222,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
223,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
224,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
225,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
226,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
227,6.9,780.00000000078,3822.000000003822,7.6,570.0000000005701,3192.000000003193
228,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
229,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
230,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
231,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
232,6.8,800.0000000008001,3840.0000000038403,7.6,560.00000000056,3136.000000003136
233,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
234,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
235,6.7,800.0000000008,3760.0000000037603,7.4,590.0000000005901,3186.000000003187
236,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
237,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
238,6.6,830.0000000008301,3818.0000000038185,7.5,560.0000000005599,3080.0000000030795
239,6.6,850.0000000008502,3910.0000000039104,7.7,520.00000000052,2964.000000002964
240,6.8,800.0000000008001,3840.0000000038403,7.6,560.00000000056,3136.000000003136
241,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
242,6.7,790.0000000007899,3713.0000000037126,7.3,610.0000000006103,3233.000000003234
243,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
244,6.7,790.0000000007899,3713.0000000037126,7.3,610.0000000006103,3233.000000003234
245,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
246,6.7,810.00000000081,3807.000000003807,7.5,570.00000000057,3135.000000003135
247,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
248,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
249,6.7,800.0000000008,3760.0000000037603,7.4,590.0000000005901,3186.000000003187
250,6.6,800.0000000008001,3680.0000000036803,7.2,620.00000000062,3224.000000003224
251,6.6,810.00000000081,3726.0000000037257,7.3,600.0000000006002,3180.0000000031805
252,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
253,6.9,780.00000000078,3822.000000003822,7.6,570.0000000005701,3192.000000003193
254,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
255,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
256,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
257,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
258,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
259,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
260,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
261,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
262,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
263,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
264,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
265,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
266,6.9,720.00000000072,3528.000000003528,7.0,690.0000000006901,3450.0000000034506
267,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
268,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
269,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
270,6.7,780.00000000078,3666.000000003666,7.2,630.0000000006302,3276.000000003277
271,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
272,6.7,760.00000000076,3572.000000003572,7.0,670.0000000006702,3350.000000003351
273,6.8,770.00000000077,3696.0000000036957,7.3,620.0000000006202,3286.000000003287
274,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
275,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
276,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
277,6.9,740.00000000074,3626.000000003626,7.2,650.0000000006502,3380.000000003381
278,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
279,6.9,750.0000000007499,3675.000000003675,7.3,630.0000000006303,3339.0000000033406
280,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
281,6.75,750.00000000075,3562.5000000035625,7.0,675.0000000006751,3375.000000003375
282,6.75,760.00000000076,3610.00000000361,7.1,655.0000000006552,3340.500000003341
283,6.85,760.0000000007601,3686.000000003686,7.3,625.0000000006252,3312.5000000033133
284,6.85,770.0000000007701,3734.500000003735,7.4,605.000000000605,3267.0000000032674
285,6.75,770.00000000077,3657.5000000036575,7.2,635.000000000635,3302.0000000033024
286,6.85,780.0000000007802,3783.000000003784,7.5,585.0000000005849,3217.500000003217
287,6.9,770.00000000077,3773.0000000037735,7.5,590.00000000059,3245.000000003245
288,6.75,790.00000000079,3752.5000000037526,7.4,595.000000000595,3213.0000000032132
289,6.85,750.0000000007501,3637.5000000036375,7.2,645.0000000006451,3354.000000003354
290,6.85,750.0000000007501,3637.5000000036375,7.2,645.0000000006451,3354.000000003354
291,6.75,790.00000000079,3752.5000000037526,7.4,595.000000000595,3213.0000000032132
292,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
293,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
294,6.7,770.0000000007699,3619.0000000036184,7.1,650.0000000006502,3315.0000000033156
295,6.85,760.0000000007601,3686.000000003686,7.3,625.0000000006252,3312.5000000033133
296,6.85,730.0000000007301,3540.5000000035407,7.0,685.0000000006851,3425.000000003425
297,6.8,740.0000000007401,3552.0000000035525,7.0,680.0000000006801,3400.0000000034006
298,6.8,760.0000000007601,3648.0000000036484,7.2,640.0000000006401,3328.0000000033283
299,6.8,750.00000000075,3600.0000000036,7.1,660.0000000006602,3366.0000000033665
300,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
301,6.85,750.0000000007501,3637.5000000036375,7.2,645.0000000006451,3354.000000003354
302,6.95,710.00000000071,3514.5000000035143,7.0,695.0000000006951,3475.000000003475
303,7.0,700.0000000007001,3500.0000000035006,7.0,700.0000000007001,3500.0000000035006
304,6.95,740.00000000074,3663.000000003663,7.3,635.0000000006352,3365.5000000033665
305,6.95,740.00000000074,3663.000000003663,7.3,635.0000000006352,3365.5000000033665
306,6.95,730.00000000073,3613.5000000036134,7.2,655.0000000006551,3406.0000000034065
307,6.75,750.00000000075,3562.5000000035625,7.0,675.0000000006751,3375.000000003375
308,6.95,710.00000000071,3514.5000000035143,7.0,695.0000000006951,3475.000000003475
309,6.95,730.00000000073,3613.5000000036134,7.2,655.0000000006551,3406.0000000034065
310,6.95,750.00000000075,3712.5000000037126,7.4,615.000000000615,3321.0000000033215
311,6.85,750.0000000007501,3637.5000000036375,7.2,645.0000000006451,3354.000000003354
312,6.75,770.00000000077,3657.5000000036575,7.2,635.000000000635,3302.0000000033024
313,6.75,790.00000000079,3752.5000000037526,7.4,595.000000000595,3213.0000000032132
314,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
315,6.85,780.0000000007802,3783.000000003784,7.5,585.0000000005849,3217.500000003217
316,6.95,760.0000000007601,3762.0000000037626,7.5,595.000000000595,3272.500000003273
317,6.85,790.0000000007901,3831.5000000038317,7.6,565.000000000565,3164.000000003164
318,6.9,760.00000000076,3724.0000000037244,7.4,610.0000000006102,3294.000000003295
319,6.75,770.00000000077,3657.5000000036575,7.2,635.000000000635,3302.0000000033024
320,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
321,6.9,730.00000000073,3577.000000003577,7.1,670.0000000006702,3417.000000003418
322,7.2,670.0000000006701,3484.0000000034843,7.1,700.0000000007002,3570.0000000035707
323,6.8,780.0000000007801,3744.0000000037444,7.4,600.0000000006,3240.0000000032405
324,7.0,720.0000000007201,3600.0000000036007,7.2,660.0000000006601,3432.0000000034324
325,6.8,790.0000000007901,3792.0000000037926,7.5,580.0000000005799,3190.0000000031896
326,6.85,760.0000000007601,3686.000000003686,7.3,625.0000000006252,3312.5000000033133
327,6.85,760.0000000007601,3686.000000003686,7.3,625.0000000006252,3312.5000000033133
328,6.85,760.0000000007601,3686.000000003686,7.3,625.0000000006252,3312.5000000033133
